FrameIdentifier,TyresWearRL,TyresWearRR,TyresWearFL,TyresWearFR,TyresDamageRL,TyresDamageRR,TyresDamageFL,TyresDamageFR,NumLaps,NumTyreStints,BestLapTimeLapNum,BestSector1LapNum,BestSector2LapNum,BestSector3LapNum,lapTimeInMS[0],sector1TimeInMS[0],sector2TimeInMS[0],sector3TimeInMS[0],lapValidBitFlags[0],lapTimeInMS[1],sector1TimeInMS[1],sector2TimeInMS[1],sector3TimeInMS[1],lapValidBitFlags[1],lapTimeInMS[2],sector1TimeInMS[2],sector2TimeInMS[2],sector3TimeInMS[2],lapValidBitFlags[2],lapTimeInMS[3],sector1TimeInMS[3],sector2TimeInMS[3],sector3TimeInMS[3],lapValidBitFlags[3],lapTimeInMS[4],sector1TimeInMS[4],sector2TimeInMS[4],sector3TimeInMS[4],lapValidBitFlags[4],lapTimeInMS[5],sector1TimeInMS[5],sector2TimeInMS[5],sector3TimeInMS[5],lapValidBitFlags[5],lapTimeInMS[6],sector1TimeInMS[6],sector2TimeInMS[6],sector3TimeInMS[6],lapValidBitFlags[6],lapTimeInMS[7],sector1TimeInMS[7],sector2TimeInMS[7],sector3TimeInMS[7],lapValidBitFlags[7],lapTimeInMS[8],sector1TimeInMS[8],sector2TimeInMS[8],sector3TimeInMS[8],lapValidBitFlags[8],lapTimeInMS[9],sector1TimeInMS[9],sector2TimeInMS[9],sector3TimeInMS[9],lapValidBitFlags[9],lapTimeInMS[10],sector1TimeInMS[10],sector2TimeInMS[10],sector3TimeInMS[10],lapValidBitFlags[10],lapTimeInMS[11],sector1TimeInMS[11],sector2TimeInMS[11],sector3TimeInMS[11],lapValidBitFlags[11],lapTimeInMS[12],sector1TimeInMS[12],sector2TimeInMS[12],sector3TimeInMS[12],lapValidBitFlags[12],lapTimeInMS[13],sector1TimeInMS[13],sector2TimeInMS[13],sector3TimeInMS[13],lapValidBitFlags[13],lapTimeInMS[14],sector1TimeInMS[14],sector2TimeInMS[14],sector3TimeInMS[14],lapValidBitFlags[14],lapTimeInMS[15],sector1TimeInMS[15],sector2TimeInMS[15],sector3TimeInMS[15],lapValidBitFlags[15],lapTimeInMS[16],sector1TimeInMS[16],sector2TimeInMS[16],sector3TimeInMS[16],lapValidBitFlags[16],lapTimeInMS[17],sector1TimeInMS[17],sector2TimeInMS[17],sector3TimeInMS[17],lapValidBitFlags[17],lapTimeInMS[18],sector1TimeInMS[18],sector2TimeInMS[18],sector3TimeInMS[18],lapValidBitFlags[18],endLap[0],tyreActualCompound[0],tyreVisualCompound[0],endLap[1],tyreActualCompound[1],tyreVisualCompound[1],endLap[2],tyreActualCompound[2],tyreVisualCompound[2],endLap[3],tyreActualCompound[3],tyreVisualCompound[3],LastLapTimeInMS,CurrentLapTimeInMS,Sector1TimeInMS,Sector2TimeInMS,LapDistance,TotalDistance,CurrentLapNum,Sector,PitStopShouldServePen,DriverStatus,WorldPositionX,WorldPositionY,WorldPositionZ,RLWheelSlip,RRWheelSlip,FLWheelSlip,FRWheelSlip,Pitch,Roll,Weather,TrackTemperature,AirTemperature,TotalLaps,TrackLength,SessionType,TrackId,Formula,SessionTimeLeft,SessionDuration,NumMarshalZones,ZoneStart[0],ZoneFlag[0],ZoneStart[1],ZoneFlag[1],ZoneStart[2],ZoneFlag[2],ZoneStart[3],ZoneFlag[3],ZoneStart[4],ZoneFlag[4],ZoneStart[5],ZoneFlag[5],ZoneStart[6],ZoneFlag[6],ZoneStart[7],ZoneFlag[7],ZoneStart[8],ZoneFlag[8],ZoneStart[9],ZoneFlag[9],ZoneStart[10],ZoneFlag[10],ZoneStart[11],ZoneFlag[11],ZoneStart[12],ZoneFlag[12],SafetyCarStatus,NumWeatherForecastSamples,ForecastAccuracy,PitStopWindowIdealLap,PitStopWindowLatestLap,PitStopRejoinPosition,FrontWing,RearWing,OnThrottle,OffThrottle,FrontCamber,RearCamber,FrontToe,RearToe,FrontSuspension,RearSuspension,FrontAntiRollBar,RearAntiRollBar,FrontSuspensionHeight,RearSuspensionHeight,BrakePressure,BrakeBias,RearLeftTyrePressure,RearRightTyrePressure,FrontLeftTyrePressure,FrontRightTyrePressure,Ballast,FuelLoad,FuelInTank,FuelCapacity,FuelRemainingLaps,ActualTyreCompound,VisualTyreCompound,TyresAgeLaps,VehicleFIAFlags,ERSStoreEnergy,ERSDeployMode,ERSHarvestedThisLapMGUK,ERSHarvestedThisLapMGUH,ERSDeployedThisLap,Speed,Throttle,Brake,Gear,EngineRPM,DRS,RLBrakeTemperature,RRBrakeTemperature,FLBrakeTemperature,FRBrakeTemperature,RLTyreSurfaceTemperature,RRTyreSurfaceTemperature,FLTyreSurfaceTemperature,FRTyreSurfaceTemperature,RLTyreInnerTemperature,RRTyreInnerTemperature,FLTyreInnerTemperature,FRTyreInnerTemperature,EngineTemperature,RLTyrePressure,RRTyrePressure,FLTyrePressure,FRTyrePressure
11874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68607.0,9570.0,0.0,0.0,634.892578,22252.324219,6.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11882,,,,,,,,,6.0,1.0,5.0,5.0,5.0,5.0,69819.0,16948.0,31274.0,21596.0,15.0,69469,16869,31017,21582,15,69651,16809,31252,21589,15,69371,17132,30832,21406,15,68607,16615,30771,21220,15,0,0,0,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.0,18.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68607.0,10359.0,0.0,0.0,687.783203,22305.214844,6.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68607.0,11025.0,0.0,0.0,736.080078,22353.511719,6.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,30.0,22.0,200.0,4323.0,1.0,17.0,0.0,3005.0,3600.0,13.0,0.990834,0.0,0.079188,0.0,0.130919,0.0,0.216793,0.0,0.295408,0.0,0.344361,0.0,0.421182,0.0,0.542286,0.0,0.592184,0.0,0.671696,0.0,0.747586,0.0,0.800751,0.0,0.90689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,70.0,55.0,-2.5,-2.0,0.06,0.2,1.0,3.0,7.0,7.0,3.0,7.0,95.0,56.0,22.700001,22.700001,21.799999,21.799999,6.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,30.0,22.0,200.0,4323.0,1.0,17.0,0.0,3004.0,3600.0,13.0,0.990834,0.0,0.079188,0.0,0.130919,0.0,0.216793,0.0,0.295408,0.0,0.344361,0.0,0.421182,0.0,0.542286,0.0,0.592184,0.0,0.671696,0.0,0.747586,0.0,0.800751,0.0,0.90689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,70.0,55.0,-2.5,-2.0,0.06,0.2,1.0,3.0,7.0,7.0,3.0,7.0,95.0,56.0,22.700001,22.700001,21.799999,21.799999,6.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68607.0,12351.0,0.0,0.0,837.683594,22455.115234,6.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11930,,,,,,,,,6.0,1.0,5.0,5.0,5.0,5.0,69819.0,16948.0,31274.0,21596.0,15.0,69469,16869,31017,21582,15,69651,16809,31252,21589,15,69371,17132,30832,21406,15,68607,16615,30771,21220,15,0,0,0,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.0,18.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68607.0,13641.0,0.0,0.0,941.890625,22559.322266,6.0,0.0,0.0,1.0,-253.326508,-19.8417,-99.299782,0.004136,0.004217,0.000633,0.000755,0.032197,0.02458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11981,,,,,,,,,6.0,1.0,5.0,5.0,5.0,5.0,69819.0,16948.0,31274.0,21596.0,15.0,69469,16869,31017,21582,15,69651,16809,31252,21589,15,69371,17132,30832,21406,15,68607,16615,30771,21220,15,0,0,0,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.0,18.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,30.0,22.0,200.0,4323.0,1.0,17.0,0.0,3001.0,3600.0,13.0,0.990834,0.0,0.079188,0.0,0.130919,0.0,0.216793,0.0,0.295408,0.0,0.344361,0.0,0.421182,0.0,0.542286,0.0,0.592184,0.0,0.671696,0.0,0.747586,0.0,0.800751,0.0,0.90689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,70.0,55.0,-2.5,-2.0,0.06,0.2,1.0,3.0,7.0,7.0,3.0,7.0,95.0,56.0,22.700001,22.700001,21.799999,21.799999,6.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68607.0,15419.0,0.0,0.0,1090.945312,22708.376953,6.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68607.0,16071.0,0.0,0.0,1146.892578,22764.324219,6.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,30.0,22.0,200.0,4323.0,1.0,17.0,0.0,3000.0,3600.0,13.0,0.990834,0.0,0.079188,0.0,0.130919,0.0,0.216793,0.0,0.295408,0.0,0.344361,0.0,0.421182,0.0,0.542286,0.0,0.592184,0.0,0.671696,0.0,0.747586,0.0,0.800751,0.0,0.90689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12030,,,,,,,,,6.0,1.0,5.0,5.0,5.0,5.0,69819.0,16948.0,31274.0,21596.0,15.0,69469,16869,31017,21582,15,69651,16809,31252,21589,15,69371,17132,30832,21406,15,68607,16615,30771,21220,15,0,16761,0,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.0,18.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68607.0,18129.0,16761.0,0.0,1318.351562,22935.783203,6.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68607.0,18744.0,16761.0,0.0,1353.384766,22970.816406,6.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68607.0,19500.0,16761.0,0.0,1385.121094,23002.552734,6.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68607.0,20005.0,16761.0,0.0,1401.109375,23018.541016,6.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12078,,,,,,,,,6.0,1.0,5.0,5.0,5.0,5.0,69819.0,16948.0,31274.0,21596.0,15.0,69469,16869,31017,21582,15,69651,16809,31252,21589,15,69371,17132,30832,21406,15,68607,16615,30771,21220,15,0,16761,0,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.0,18.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,30.0,22.0,200.0,4323.0,1.0,17.0,0.0,2995.0,3600.0,13.0,0.990834,0.0,0.079188,0.0,0.130919,0.0,0.216793,0.0,0.295408,0.0,0.344361,0.0,0.421182,0.0,0.542286,0.0,0.592184,0.0,0.671696,0.0,0.747586,0.0,0.800751,0.0,0.90689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,70.0,55.0,-2.5,-2.0,0.06,0.2,1.0,3.0,7.0,7.0,3.0,7.0,95.0,56.0,22.700001,22.700001,21.799999,21.799999,6.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,30.0,22.0,200.0,4323.0,1.0,17.0,0.0,2994.0,3600.0,13.0,0.990834,0.0,0.079188,0.0,0.130919,0.0,0.216793,0.0,0.295408,0.0,0.344361,0.0,0.421182,0.0,0.542286,0.0,0.592184,0.0,0.671696,0.0,0.747586,0.0,0.800751,0.0,0.90689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,70.0,55.0,-2.5,-2.0,0.06,0.2,1.0,3.0,7.0,7.0,3.0,7.0,95.0,56.0,22.700001,22.700001,21.799999,21.799999,6.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,30.0,22.0,200.0,4323.0,1.0,17.0,0.0,2994.0,3600.0,13.0,0.990834,0.0,0.079188,0.0,0.130919,0.0,0.216793,0.0,0.295408,0.0,0.344361,0.0,0.421182,0.0,0.542286,0.0,0.592184,0.0,0.671696,0.0,0.747586,0.0,0.800751,0.0,0.90689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,30.0,22.0,200.0,4323.0,1.0,17.0,0.0,2993.0,3600.0,13.0,0.990834,0.0,0.079188,0.0,0.130919,0.0,0.216793,0.0,0.295408,0.0,0.344361,0.0,0.421182,0.0,0.542286,0.0,0.592184,0.0,0.671696,0.0,0.747586,0.0,0.800751,0.0,0.90689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,70.0,55.0,-2.5,-2.0,0.06,0.2,1.0,3.0,7.0,7.0,3.0,7.0,95.0,56.0,22.700001,22.700001,21.799999,21.799999,6.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68607.0,24184.0,16761.0,0.0,1513.208984,23130.640625,6.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68607.0,24836.0,16761.0,0.0,1545.4375,23162.869141,6.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68607.0,25464.0,16761.0,0.0,1581.457031,23198.888672,6.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12198,,,,,,,,,6.0,1.0,5.0,5.0,5.0,5.0,69819.0,16948.0,31274.0,21596.0,15.0,69469,16869,31017,21582,15,69651,16809,31252,21589,15,69371,17132,30832,21406,15,68607,16615,30771,21220,15,0,16761,0,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.0,18.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,30.0,22.0,200.0,4323.0,1.0,17.0,0.0,2990.0,3600.0,13.0,0.990834,0.0,0.079188,0.0,0.130919,0.0,0.216793,0.0,0.295408,0.0,0.344361,0.0,0.421182,0.0,0.542286,0.0,0.592184,0.0,0.671696,0.0,0.747586,0.0,0.800751,0.0,0.90689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,30.0,22.0,200.0,4323.0,1.0,17.0,0.0,2989.0,3600.0,13.0,0.990834,0.0,0.079188,0.0,0.130919,0.0,0.216793,0.0,0.295408,0.0,0.344361,0.0,0.421182,0.0,0.542286,0.0,0.592184,0.0,0.671696,0.0,0.747586,0.0,0.800751,0.0,0.90689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,70.0,55.0,-2.5,-2.0,0.06,0.2,1.0,3.0,7.0,7.0,3.0,7.0,95.0,56.0,22.700001,22.700001,21.799999,21.799999,6.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68607.0,28057.0,16761.0,0.0,1766.939453,23384.371094,6.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12247,,,,,,,,,6.0,1.0,5.0,5.0,5.0,5.0,69819.0,16948.0,31274.0,21596.0,15.0,69469,16869,31017,21582,15,69651,16809,31252,21589,15,69371,17132,30832,21406,15,68607,16615,30771,21220,15,0,16761,0,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.0,18.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,30.0,22.0,200.0,4323.0,1.0,17.0,0.0,2987.0,3600.0,13.0,0.990834,0.0,0.079188,0.0,0.130919,0.0,0.216793,0.0,0.295408,0.0,0.344361,0.0,0.421182,0.0,0.542286,0.0,0.592184,0.0,0.671696,0.0,0.747586,0.0,0.800751,0.0,0.90689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
