FrameIdentifier,CarIndex,TyresWearRL,TyresWearRR,TyresWearFL,TyresWearFR,TyresDamageRL,TyresDamageRR,TyresDamageFL,TyresDamageFR,FrameIdentifier,CarIndex,NumLaps,NumTyreStints,BestLapTimeLapNum,BestSector1LapNum,BestSector2LapNum,BestSector3LapNum,lapTimeInMS[0],sector1TimeInMS[0],sector2TimeInMS[0],sector3TimeInMS[0],lapValidBitFlags[0],lapTimeInMS[1],sector1TimeInMS[1],sector2TimeInMS[1],sector3TimeInMS[1],lapValidBitFlags[1],lapTimeInMS[2],sector1TimeInMS[2],sector2TimeInMS[2],sector3TimeInMS[2],lapValidBitFlags[2],lapTimeInMS[3],sector1TimeInMS[3],sector2TimeInMS[3],sector3TimeInMS[3],lapValidBitFlags[3],lapTimeInMS[4],sector1TimeInMS[4],sector2TimeInMS[4],sector3TimeInMS[4],lapValidBitFlags[4],lapTimeInMS[5],sector1TimeInMS[5],sector2TimeInMS[5],sector3TimeInMS[5],lapValidBitFlags[5],lapTimeInMS[6],sector1TimeInMS[6],sector2TimeInMS[6],sector3TimeInMS[6],lapValidBitFlags[6],lapTimeInMS[7],sector1TimeInMS[7],sector2TimeInMS[7],sector3TimeInMS[7],lapValidBitFlags[7],lapTimeInMS[8],sector1TimeInMS[8],sector2TimeInMS[8],sector3TimeInMS[8],lapValidBitFlags[8],lapTimeInMS[9],sector1TimeInMS[9],sector2TimeInMS[9],sector3TimeInMS[9],lapValidBitFlags[9],lapTimeInMS[10],sector1TimeInMS[10],sector2TimeInMS[10],sector3TimeInMS[10],lapValidBitFlags[10],lapTimeInMS[11],sector1TimeInMS[11],sector2TimeInMS[11],sector3TimeInMS[11],lapValidBitFlags[11],lapTimeInMS[12],sector1TimeInMS[12],sector2TimeInMS[12],sector3TimeInMS[12],lapValidBitFlags[12],lapTimeInMS[13],sector1TimeInMS[13],sector2TimeInMS[13],sector3TimeInMS[13],lapValidBitFlags[13],lapTimeInMS[14],sector1TimeInMS[14],sector2TimeInMS[14],sector3TimeInMS[14],lapValidBitFlags[14],lapTimeInMS[15],sector1TimeInMS[15],sector2TimeInMS[15],sector3TimeInMS[15],lapValidBitFlags[15],lapTimeInMS[16],sector1TimeInMS[16],sector2TimeInMS[16],sector3TimeInMS[16],lapValidBitFlags[16],lapTimeInMS[17],sector1TimeInMS[17],sector2TimeInMS[17],sector3TimeInMS[17],lapValidBitFlags[17],lapTimeInMS[18],sector1TimeInMS[18],sector2TimeInMS[18],sector3TimeInMS[18],lapValidBitFlags[18],lapTimeInMS[19],sector1TimeInMS[19],sector2TimeInMS[19],sector3TimeInMS[19],lapValidBitFlags[19],lapTimeInMS[20],sector1TimeInMS[20],sector2TimeInMS[20],sector3TimeInMS[20],lapValidBitFlags[20],lapTimeInMS[21],sector1TimeInMS[21],sector2TimeInMS[21],sector3TimeInMS[21],lapValidBitFlags[21],lapTimeInMS[22],sector1TimeInMS[22],sector2TimeInMS[22],sector3TimeInMS[22],lapValidBitFlags[22],endLap[0],tyreActualCompound[0],tyreVisualCompound[0],endLap[1],tyreActualCompound[1],tyreVisualCompound[1],endLap[2],tyreActualCompound[2],tyreVisualCompound[2],FrameIdentifier,CarIndex,LastLapTimeInMS,CurrentLapTimeInMS,Sector1TimeInMS,Sector2TimeInMS,LapDistance,TotalDistance,CurrentLapNum,Sector,PitStopShouldServePen,FrameIdentifier,CarIndex,WorldPositionX,WorldPositionY,WorldPositionZ,FrameIdentifier,Weather,TrackTemperature,AirTemperature,TotalLaps,TrackLength,SessionType,TrackId,Formula,SessionTimeLeft,SessionDuration,NumMarshalZones,ZoneStart[0],ZoneFlag[0],ZoneStart[1],ZoneFlag[1],ZoneStart[2],ZoneFlag[2],ZoneStart[3],ZoneFlag[3],ZoneStart[4],ZoneFlag[4],ZoneStart[5],ZoneFlag[5],ZoneStart[6],ZoneFlag[6],ZoneStart[7],ZoneFlag[7],ZoneStart[8],ZoneFlag[8],ZoneStart[9],ZoneFlag[9],ZoneStart[10],ZoneFlag[10],ZoneStart[11],ZoneFlag[11],ZoneStart[12],ZoneFlag[12],ZoneStart[13],ZoneFlag[13],ZoneStart[14],ZoneFlag[14],ZoneStart[15],ZoneFlag[15],ZoneStart[16],ZoneFlag[16],SafetyCarStatus,NumWeatherForecastSamples,ForecastAccuracy,PitStopWindowIdealLap,PitStopWindowLatestLap,PitStopRejoinPosition,FrameIdentifier,CarIndex,RearLeftTyrePressure,RearRightTyrePressure,FrontLeftTyrePressure,FrontRightTyrePressure,FuelLoad,FrameIdentifier,CarIndex,FuelInTank,FuelCapacity,FuelRemainingLaps,ActualTyreCompound,VisualTyreCompound,TyresAgeLaps,VehicleFIAFlags,ERSStoreEnergy,ERSDeployMode,ERSHarvestedThisLapMGUK,ERSHarvestedThisLapMGUH,ERSDeployedThisLap,FrameIdentifier,CarIndex,RLBrakeTemperature,RRBrakeTemperature,FLBrakeTemperature,FRBrakeTemperature,RLTyreSurfaceTemperature,RRTyreSurfaceTemperature,FLTyreSurfaceTemperature,FRTyreSurfaceTemperature,RLTyreInnerTemperature,RRTyreInnerTemperature,FLTyreInnerTemperature,FRTyreInnerTemperature,EngineTemperature,RLTyrePressure,RRTyrePressure,FLTyrePressure,FRTyrePressure
118.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,19.0,0.0,0.0,0.0,0.0,-5656.889648,-5656.889648,1.0,0.0,0.0,42.0,19.0,-574.621399,-2.982776,464.840179,3081.0,1.0,34.0,26.0,200.0,5798.0,1.0,11.0,0.0,3410.0,3600.0,17.0,0.025436,0.0,0.080769,0.0,0.130771,0.0,0.1831,0.0,0.232623,0.0,0.273937,0.0,0.340183,0.0,0.403875,0.0,0.481676,0.0,0.530395,0.0,0.587395,0.0,0.618665,0.0,0.655919,0.0,0.763139,0.0,0.860317,0.0,0.915944,0.0,0.94545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,19.0,23.1,23.1,22.200001,22.200001,20.0,42.0,19.0,20.0,110.0,10.613333,19.0,18.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,42.0,19.0,34.0,34.0,34.0,34.0,85.0,85.0,90.0,90.0,85.0,85.0,90.0,90.0,90.0,21.9,23.5,23.4,25.0
126.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,19.0,0.0,0.0,0.0,0.0,-5656.889648,-5656.889648,1.0,0.0,0.0,43.0,19.0,-574.621399,-2.982776,464.840179,3423.0,1.0,34.0,26.0,200.0,5798.0,1.0,11.0,0.0,3389.0,3600.0,17.0,0.025436,0.0,0.080769,0.0,0.130771,0.0,0.1831,0.0,0.232623,0.0,0.273937,0.0,0.340183,0.0,0.403875,0.0,0.481676,0.0,0.530395,0.0,0.587395,0.0,0.618665,0.0,0.655919,0.0,0.763139,0.0,0.860317,0.0,0.915944,0.0,0.94545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,19.0,23.1,23.1,22.200001,22.200001,20.0,43.0,19.0,20.0,110.0,10.613333,19.0,18.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,43.0,19.0,34.0,34.0,34.0,34.0,85.0,85.0,90.0,90.0,85.0,85.0,90.0,90.0,90.0,21.9,23.5,23.4,25.0
135.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,19.0,0.0,0.0,0.0,0.0,-5656.889648,-5656.889648,1.0,0.0,0.0,44.0,19.0,-574.621399,-2.982776,464.840179,3747.0,1.0,34.0,26.0,200.0,5798.0,1.0,11.0,0.0,3370.0,3600.0,17.0,0.025436,0.0,0.080769,0.0,0.130771,0.0,0.1831,0.0,0.232623,0.0,0.273937,0.0,0.340183,0.0,0.403875,0.0,0.481676,0.0,0.530395,0.0,0.587395,0.0,0.618665,0.0,0.655919,0.0,0.763139,0.0,0.860317,0.0,0.915944,0.0,0.94545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,19.0,23.1,23.1,22.200001,22.200001,20.0,44.0,19.0,20.0,110.0,10.613333,19.0,18.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,44.0,19.0,34.0,34.0,34.0,34.0,85.0,85.0,90.0,90.0,85.0,85.0,90.0,90.0,90.0,21.9,23.5,23.4,25.0
143.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,19.0,0.0,0.0,0.0,0.0,-5656.889648,-5656.889648,1.0,0.0,0.0,45.0,19.0,-574.621399,-2.982776,464.840179,4102.0,1.0,34.0,26.0,200.0,5798.0,1.0,11.0,0.0,3347.0,3600.0,17.0,0.025436,0.0,0.080769,0.0,0.130771,0.0,0.1831,0.0,0.232623,0.0,0.273937,0.0,0.340183,0.0,0.403875,0.0,0.481676,0.0,0.530395,0.0,0.587395,0.0,0.618665,0.0,0.655919,0.0,0.763139,0.0,0.860317,0.0,0.915944,0.0,0.94545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,19.0,23.1,23.1,22.200001,22.200001,20.0,45.0,19.0,20.0,110.0,10.613333,19.0,18.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,45.0,19.0,34.0,34.0,34.0,34.0,85.0,85.0,90.0,90.0,85.0,85.0,90.0,90.0,90.0,21.9,23.5,23.4,25.0
169.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,19.0,0.0,0.0,0.0,0.0,-5656.889648,-5656.889648,1.0,0.0,0.0,46.0,19.0,-574.621399,-2.982776,464.840179,4428.0,1.0,34.0,26.0,200.0,5798.0,1.0,11.0,0.0,3327.0,3600.0,17.0,0.025436,0.0,0.080769,0.0,0.130771,0.0,0.1831,0.0,0.232623,0.0,0.273937,0.0,0.340183,0.0,0.403875,0.0,0.481676,0.0,0.530395,0.0,0.587395,0.0,0.618665,0.0,0.655919,0.0,0.763139,0.0,0.860317,0.0,0.915944,0.0,0.94545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,19.0,23.1,23.1,22.200001,22.200001,20.0,46.0,19.0,20.0,110.0,10.613333,19.0,18.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,46.0,19.0,34.0,34.0,34.0,34.0,85.0,85.0,90.0,90.0,85.0,85.0,90.0,90.0,90.0,21.9,23.5,23.4,25.0
178.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,19.0,0.0,0.0,0.0,0.0,-5656.889648,-5656.889648,1.0,0.0,0.0,47.0,19.0,-574.621399,-2.982776,464.840179,4782.0,1.0,34.0,26.0,200.0,5798.0,1.0,11.0,0.0,3305.0,3600.0,17.0,0.025436,0.0,0.080769,0.0,0.130771,0.0,0.1831,0.0,0.232623,0.0,0.273937,0.0,0.340183,0.0,0.403875,0.0,0.481676,0.0,0.530395,0.0,0.587395,0.0,0.618665,0.0,0.655919,0.0,0.763139,0.0,0.860317,0.0,0.915944,0.0,0.94545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,19.0,23.1,23.1,22.200001,22.200001,20.0,47.0,19.0,20.0,110.0,10.613333,19.0,18.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,47.0,19.0,34.0,34.0,34.0,34.0,85.0,85.0,90.0,90.0,85.0,85.0,90.0,90.0,90.0,21.9,23.5,23.4,25.0
196.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,19.0,0.0,0.0,0.0,0.0,-5656.889648,-5656.889648,1.0,0.0,0.0,48.0,19.0,-574.621399,-2.982776,464.840179,5219.0,1.0,34.0,26.0,200.0,5798.0,1.0,11.0,0.0,3278.0,3600.0,17.0,0.025436,0.0,0.080769,0.0,0.130771,0.0,0.1831,0.0,0.232623,0.0,0.273937,0.0,0.340183,0.0,0.403875,0.0,0.481676,0.0,0.530395,0.0,0.587395,0.0,0.618665,0.0,0.655919,0.0,0.763139,0.0,0.860317,0.0,0.915944,0.0,0.94545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,19.0,23.1,23.1,22.200001,22.200001,20.0,48.0,19.0,20.0,110.0,10.613333,19.0,18.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,48.0,19.0,34.0,34.0,34.0,34.0,85.0,85.0,90.0,90.0,85.0,85.0,90.0,90.0,90.0,21.9,23.5,23.4,25.0
214.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,19.0,0.0,0.0,0.0,0.0,-5656.889648,-5656.889648,1.0,0.0,0.0,49.0,19.0,-574.621399,-2.982776,464.840179,5592.0,1.0,34.0,26.0,200.0,5798.0,1.0,11.0,0.0,3254.0,3600.0,17.0,0.025436,0.0,0.080769,0.0,0.130771,0.0,0.1831,0.0,0.232623,0.0,0.273937,0.0,0.340183,0.0,0.403875,0.0,0.481676,0.0,0.530395,0.0,0.587395,0.0,0.618665,0.0,0.655919,0.0,0.763139,0.0,0.860317,0.0,0.915944,0.0,0.94545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,19.0,23.1,23.1,22.200001,22.200001,20.0,49.0,19.0,20.0,110.0,10.613333,19.0,18.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,49.0,19.0,34.0,34.0,34.0,34.0,85.0,85.0,90.0,90.0,85.0,85.0,90.0,90.0,90.0,21.9,23.5,23.4,25.0
232.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,19.0,0.0,0.0,0.0,0.0,-5656.889648,-5656.889648,1.0,0.0,0.0,50.0,19.0,-574.621399,-2.982776,464.840179,5926.0,1.0,34.0,26.0,200.0,5798.0,1.0,11.0,0.0,3233.0,3600.0,17.0,0.025436,0.0,0.080769,0.0,0.130771,0.0,0.1831,0.0,0.232623,0.0,0.273937,0.0,0.340183,0.0,0.403875,0.0,0.481676,0.0,0.530395,0.0,0.587395,0.0,0.618665,0.0,0.655919,0.0,0.763139,0.0,0.860317,0.0,0.915944,0.0,0.94545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.0,19.0,23.1,23.1,22.200001,22.200001,20.0,50.0,19.0,20.0,110.0,10.613333,19.0,18.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,50.0,19.0,34.0,34.0,34.0,34.0,85.0,85.0,90.0,90.0,85.0,85.0,90.0,90.0,90.0,21.9,23.5,23.4,25.0
284.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,19.0,0.0,0.0,0.0,0.0,-5656.889648,-5656.889648,1.0,0.0,0.0,51.0,19.0,-574.621399,-2.982776,464.840179,6385.0,1.0,34.0,26.0,200.0,5798.0,1.0,11.0,0.0,3204.0,3600.0,17.0,0.025436,0.0,0.080769,0.0,0.130771,0.0,0.1831,0.0,0.232623,0.0,0.273937,0.0,0.340183,0.0,0.403875,0.0,0.481676,0.0,0.530395,0.0,0.587395,0.0,0.618665,0.0,0.655919,0.0,0.763139,0.0,0.860317,0.0,0.915944,0.0,0.94545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.0,19.0,23.1,23.1,22.200001,22.200001,20.0,51.0,19.0,20.0,110.0,10.613333,19.0,18.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,51.0,19.0,34.0,34.0,34.0,34.0,85.0,85.0,90.0,90.0,85.0,85.0,90.0,90.0,90.0,21.9,23.5,23.4,25.0
302.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,19.0,0.0,0.0,0.0,0.0,-5656.889648,-5656.889648,1.0,0.0,0.0,52.0,19.0,-574.621399,-2.982776,464.840179,6803.0,1.0,34.0,26.0,200.0,5798.0,1.0,11.0,0.0,3178.0,3600.0,17.0,0.025436,0.0,0.080769,0.0,0.130771,0.0,0.1831,0.0,0.232623,0.0,0.273937,0.0,0.340183,0.0,0.403875,0.0,0.481676,0.0,0.530395,0.0,0.587395,0.0,0.618665,0.0,0.655919,0.0,0.763139,0.0,0.860317,0.0,0.915944,0.0,0.94545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.0,19.0,23.1,23.1,22.200001,22.200001,20.0,52.0,19.0,20.0,110.0,10.613333,19.0,18.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,52.0,19.0,34.0,34.0,34.0,34.0,85.0,85.0,90.0,90.0,85.0,85.0,90.0,90.0,90.0,21.9,23.5,23.4,25.0
319.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,19.0,0.0,0.0,0.0,0.0,-5656.889648,-5656.889648,1.0,0.0,0.0,53.0,19.0,-574.621399,-2.982776,464.840179,7216.0,1.0,34.0,26.0,200.0,5798.0,1.0,11.0,0.0,3152.0,3600.0,17.0,0.025436,0.0,0.080769,0.0,0.130771,0.0,0.1831,0.0,0.232623,0.0,0.273937,0.0,0.340183,0.0,0.403875,0.0,0.481676,0.0,0.530395,0.0,0.587395,0.0,0.618665,0.0,0.655919,0.0,0.763139,0.0,0.860317,0.0,0.915944,0.0,0.94545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.0,19.0,23.1,23.1,22.200001,22.200001,20.0,53.0,19.0,20.0,110.0,10.613333,19.0,18.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,53.0,19.0,34.0,34.0,34.0,34.0,85.0,85.0,90.0,90.0,85.0,85.0,90.0,90.0,90.0,21.9,23.5,23.4,25.0
336.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,19.0,0.0,0.0,0.0,0.0,-5656.889648,-5656.889648,1.0,0.0,0.0,54.0,19.0,-574.621399,-2.982776,464.840179,7767.0,1.0,34.0,26.0,200.0,5798.0,1.0,11.0,0.0,3117.0,3600.0,17.0,0.025436,0.0,0.080769,0.0,0.130771,0.0,0.1831,0.0,0.232623,0.0,0.273937,0.0,0.340183,0.0,0.403875,0.0,0.481676,0.0,0.530395,0.0,0.587395,0.0,0.618665,0.0,0.655919,0.0,0.763139,0.0,0.860317,0.0,0.915944,0.0,0.94545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.0,19.0,23.1,23.1,22.200001,22.200001,20.0,54.0,19.0,20.0,110.0,10.613333,19.0,18.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,54.0,19.0,34.0,34.0,34.0,34.0,85.0,85.0,90.0,90.0,85.0,85.0,90.0,90.0,90.0,21.9,23.5,23.4,25.0
345.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,19.0,0.0,0.0,0.0,0.0,-5656.889648,-5656.889648,1.0,0.0,0.0,55.0,19.0,-574.621399,-2.982776,464.840179,8141.0,1.0,34.0,26.0,200.0,5798.0,1.0,11.0,0.0,3093.0,3600.0,17.0,0.025436,0.0,0.080769,0.0,0.130771,0.0,0.1831,0.0,0.232623,0.0,0.273937,0.0,0.340183,0.0,0.403875,0.0,0.481676,0.0,0.530395,0.0,0.587395,0.0,0.618665,0.0,0.655919,0.0,0.763139,0.0,0.860317,0.0,0.915944,0.0,0.94545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.0,19.0,23.1,23.1,22.200001,22.200001,20.0,55.0,19.0,20.0,110.0,10.613333,19.0,18.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,55.0,19.0,34.0,34.0,34.0,34.0,85.0,85.0,90.0,90.0,85.0,85.0,90.0,90.0,90.0,21.9,23.5,23.4,25.0
353.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,19.0,0.0,0.0,0.0,0.0,-5656.889648,-5656.889648,1.0,0.0,0.0,56.0,19.0,-574.621399,-2.982776,464.840179,8497.0,1.0,34.0,26.0,200.0,5798.0,1.0,11.0,0.0,3071.0,3600.0,17.0,0.025436,0.0,0.080769,0.0,0.130771,0.0,0.1831,0.0,0.232623,0.0,0.273937,0.0,0.340183,0.0,0.403875,0.0,0.481676,0.0,0.530395,0.0,0.587395,0.0,0.618665,0.0,0.655919,0.0,0.763139,0.0,0.860317,0.0,0.915944,0.0,0.94545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.0,19.0,23.1,23.1,22.200001,22.200001,20.0,56.0,19.0,20.0,110.0,10.613333,19.0,18.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,56.0,19.0,34.0,34.0,34.0,34.0,85.0,85.0,90.0,90.0,85.0,85.0,90.0,90.0,90.0,21.9,23.5,23.4,25.0
362.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,19.0,0.0,0.0,0.0,0.0,-5656.889648,-5656.889648,1.0,0.0,0.0,57.0,19.0,-574.621399,-2.982776,464.840179,8912.0,1.0,34.0,26.0,200.0,5798.0,1.0,11.0,0.0,3045.0,3600.0,17.0,0.025436,0.0,0.080769,0.0,0.130771,0.0,0.1831,0.0,0.232623,0.0,0.273937,0.0,0.340183,0.0,0.403875,0.0,0.481676,0.0,0.530395,0.0,0.587395,0.0,0.618665,0.0,0.655919,0.0,0.763139,0.0,0.860317,0.0,0.915944,0.0,0.94545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.0,19.0,23.1,23.1,22.200001,22.200001,20.0,57.0,19.0,20.0,110.0,10.613333,19.0,18.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,57.0,19.0,34.0,34.0,34.0,34.0,85.0,85.0,90.0,90.0,85.0,85.0,90.0,90.0,90.0,21.9,23.5,23.4,25.0
555.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,19.0,0.0,0.0,0.0,0.0,-5656.889648,-5656.889648,1.0,0.0,0.0,58.0,19.0,-574.621399,-2.982776,464.840179,9503.0,1.0,34.0,26.0,200.0,5798.0,1.0,11.0,0.0,3009.0,3600.0,17.0,0.025436,0.0,0.080769,0.0,0.130771,0.0,0.1831,0.0,0.232623,0.0,0.273937,0.0,0.340183,0.0,0.403875,0.0,0.481676,0.0,0.530395,0.0,0.587395,0.0,0.618665,0.0,0.655919,0.0,0.763139,0.0,0.860317,0.0,0.915944,0.0,0.94545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.0,19.0,23.1,23.1,22.200001,22.200001,20.0,58.0,19.0,20.0,110.0,10.613333,19.0,18.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,58.0,19.0,34.0,34.0,34.0,34.0,85.0,85.0,90.0,90.0,85.0,85.0,90.0,90.0,90.0,21.9,23.5,23.4,25.0
